Is Dead,Accession Number,Catalogue Number,Accepted Name,TaxonomicName,Genus,Family,Provenance Code,Legacy Provenance Code,Country ISO,Last Seen On,source_file,Accession Date,StandardDateISO,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
ALIVE,1963-68216,K:LCD-1963-68216*1,Tephrocactus verschaffeltii,Austrocylindropuntia verschaffeltii,Austrocylindropuntia,Cactaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx,1963,1963-01-01,BestMatch,9.41171,Exact,0,Austrocylindropuntia verschaffeltii,Austrocylindropuntia verschaffeltii (Cels ex F. A. C. Weber) Backeb.,Austrocylindropuntia verschaffeltii,5VXDQ,Tephrocactus verschaffeltii (Cels ex F. A. C. Weber) D. R. Hunt & Ritz,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Opuntioideae|Tephrocactus|Tephrocactus verschaffeltii,
ALIVE,1984-3022,K:LCD-1984-3022*1,Kadsura borneensis,Kadsura borneensis,Kadsura,Schisandraceae,,N - Natural Source and Progeny,Malaysia,15-03-2023,TropicalNursery_Simplified.xlsx,1984,1984-01-01,BestMatch,9.41215,Exact,0,Kadsura borneensis,Kadsura borneensis A. C. Sm.,Kadsura borneensis,3QXW7,Kadsura borneensis A. C. Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Austrobaileyales|Schisandraceae|Kadsura|Kadsura borneensis,
ALIVE,1966-45501,K:LCD-1966-45501*1,Rhipsalis dissimilis,Rhipsalis dissimilis,Rhipsalis,Cactaceae,,,,29-05-2024,TropicalNursery_Simplified.xlsx,1966,1966-01-01,BestMatch,9.41215,Exact,0,Rhipsalis dissimilis,Rhipsalis dissimilis (G. Lindb.) K. Schum.,Rhipsalis dissimilis,7976B,Rhipsalis dissimilis (G. Lindb.) K. Schum.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Rhipsalis|Rhipsalis dissimilis,
ALIVE,1952-36601,K:LCD-1952-36601*1,Agave sisalana,Agave sisalana,Agave,Asparagaceae,,,,22-10-2024,TropicalNursery_Simplified.xlsx,1952,1952-01-01,BestMatch,9.41215,Exact,0,Agave sisalana,Agave sisalana Perrine,Agave sisalana,65QMF,Agave sisalana Perrine,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Agave|Agave sisalana,
ALIVE,2008-2234,K:LCD-2008-2234*1,Echinocereus pamanesiorum,Echinocereus pamanesiorum,Echinocereus,Cactaceae,,,,24-05-2023,TropicalNursery_Simplified.xlsx,2008,2008-01-01,BestMatch,9.41215,Exact,0,Echinocereus pamanesiorum,Echinocereus pamanesiorum A. B. Lau,Echinocereus pamanesiorum,38GV2,Echinocereus pamanesiorum A. B. Lau,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Echinocereus|Echinocereus pamanesiorum,
ALIVE,2004-2466,K:LCD-2004-2466*1,Aloe laeta,Aloe laeta,Aloe,Asphodelaceae,,,,15-02-2024,TropicalNursery_Simplified.xlsx,2004,2004-01-01,BestMatch,9.41215,Exact,0,Aloe laeta,Aloe laeta A.Berger,Aloe laeta,C3RW,Aloe laeta A.Berger,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Aloe|Aloe laeta,
ALIVE,1998-1132,K:LCD-1998-1132*1,Smithiantha zebrina,Smithiantha zebrina,Smithiantha,Gesneriaceae,,,,27-05-2022,TropicalNursery_Simplified.xlsx,1998,1998-01-01,BestMatch,9.41215,Exact,0,Smithiantha zebrina,Smithiantha zebrina (Paxton) Kuntze,Smithiantha zebrina,4XXJC,Smithiantha zebrina (Paxton) Kuntze,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Smithiantha|Smithiantha zebrina,
ALIVE,2012-1304,K:LCD-2012-1304*1,Bulbophyllum longebracteatum,Bulbophyllum longebracteatum,Bulbophyllum,Orchidaceae,,N - Natural Source and Progeny,Laos,12-03-2024,TropicalNursery_Simplified.xlsx,2012,2012-01-01,BestMatch,9.41215,Exact,0,Bulbophyllum longebracteatum,Bulbophyllum longebracteatum Seidenf.,Bulbophyllum longebracteatum,8WRWT,Bulbophyllum longebracteatum Seidenf.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum longebracteatum,
ALIVE,1969-12116,K:LCD-1969-12116*1,Crassula socialis,Crassula socialis,Crassula,Crassulaceae,,,,21-03-2025,TropicalNursery_Simplified.xlsx,1969,1969-01-01,BestMatch,9.41215,Exact,0,Crassula socialis,Crassula socialis Schönland,Crassula socialis,Z7KL,Crassula socialis Schönland,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Crassuloideae|Crassula|Crassula socialis,
ALIVE,2000-4499,K:LCD-2000-4499*1,Vanilla aphylla,Vanilla aphylla,Vanilla,Orchidaceae,,,,16-01-2025,TropicalNursery_Simplified.xlsx,2000,2000-01-01,BestMatch,9.41215,Exact,0,Vanilla aphylla,Vanilla aphylla Blume,Vanilla aphylla,7FGTW,Vanilla aphylla Blume,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Vanilla|Vanilla aphylla,
ALIVE,2008-1225,K:LCD-2008-1225*1,,Musa 'St Helena',Musa,Musaceae,,,"Saint Helena, Ascension, and Tristan da Cunha",06-07-2022,TropicalNursery_Simplified.xlsx,2008,2008-01-01,BestMatch,9.41215,Exact,0,Musa 'St Helena',Musa L.,Musa,8VZJC,Musa L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Musaceae|Musa,
ALIVE,2012-137,K:LCD-2012-137*1,Senna polyphylla var. neglecta,Senna polyphylla var. neglecta,Senna,Fabaceae,,N - Natural Source and Progeny,British Virgin Islands,05-12-2023,TropicalNursery_Simplified.xlsx,2012,2012-01-01,BestMatch,9.56311,Exact,0,Senna polyphylla var. neglecta,Senna polyphylla var. neglecta H.S.Irwin & Barneby,Senna polyphylla var. neglecta,5RGPG,Senna polyphylla var. neglecta H.S.Irwin & Barneby,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Senna|Senna polyphylla|Senna polyphylla neglecta,
ALIVE,1981-2716,K:LCD-1981-2716*1,Angraecum eburneum subsp. superbum,Angraecum eburneum subsp. superbum,Angraecum,Orchidaceae,,N - Natural Source and Progeny,Madagascar,15-01-2024,TropicalNursery_Simplified.xlsx,1981,1981-01-01,BestMatch,9.56311,Exact,0,Angraecum eburneum subsp. superbum,Angraecum eburneum subsp. superbum (Thouars) H.Perrier,Angraecum eburneum subsp. superbum,7YGNH,Angraecum eburneum subsp. superbum (Thouars) H.Perrier,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Angraecum|Angraecum eburneum|Angraecum eburneum superbum,
ALIVE,2009-770,K:LCD-2009-770*1,Thelocactus conothelos,Thelocactus conothelos,Thelocactus,Cactaceae,,,,12-01-2023,TropicalNursery_Simplified.xlsx,2009,2009-01-01,BestMatch,9.41215,Exact,0,Thelocactus conothelos,Thelocactus conothelos (Regel & E. Klein bis) F. M. Knuth,Thelocactus conothelos,568D9,Thelocactus conothelos (Regel & E. Klein bis) F. M. Knuth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Thelocactus|Thelocactus conothelos,
ALIVE,2009-743,K:LCD-2009-743*1,Mammillaria prolifera,Mammillaria prolifera,Mammillaria,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx,2009,2009-01-01,BestMatch,9.41215,Exact,0,Mammillaria prolifera,Mammillaria prolifera (Mill.) Haw.,Mammillaria prolifera,3XSKY,Mammillaria prolifera (Mill.) Haw.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Mammillaria|Mammillaria prolifera,
ALIVE,1982-3841,K:LCD-1982-3841*1,Tillandsia caerulea,Tillandsia caerulea,Tillandsia,Bromeliaceae,,N - Natural Source and Progeny,Peru,16-07-2024,TropicalNursery_Simplified.xlsx,1982,1982-01-01,BestMatch,9.41215,Exact,0,Tillandsia caerulea,Tillandsia caerulea Kunth,Tillandsia caerulea,56XBF,Tillandsia caerulea Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Tillandsia|Tillandsia caerulea,
ALIVE,1981-2631,K:LCD-1981-2631*1,Miltonia spectabilis,Miltonia spectabilis,Miltonia,Orchidaceae,,,,14-10-2024,TropicalNursery_Simplified.xlsx,1981,1981-01-01,BestMatch,9.41215,Exact,0,Miltonia spectabilis,Miltonia spectabilis Lindl.,Miltonia spectabilis,43DYH,Miltonia spectabilis Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Miltonia|Miltonia spectabilis,
ALIVE,1999-2382,K:LCD-1999-2382*1,Orthophytum glabrum,Orthophytum glabrum,Orthophytum,Bromeliaceae,,,,21-03-2023,TropicalNursery_Simplified.xlsx,1999,1999-01-01,BestMatch,9.41215,Exact,0,Orthophytum glabrum,Orthophytum glabrum (Mez) Mez,Orthophytum glabrum,6SX4B,Orthophytum glabrum (Mez) Mez,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Orthophytum|Orthophytum glabrum,
ALIVE,1987-170,K:LCD-1987-170*2,Melhania erythroxylon,Trochetiopsis erythroxylon,Trochetiopsis,Malvaceae,,,,06-11-2024,TropicalNursery_Simplified.xlsx,1987,1987-01-01,BestMatch,9.41180,Exact,0,Trochetiopsis erythroxylon,Trochetiopsis erythroxylon (G. Forst.) Marais,Trochetiopsis erythroxylon,8LJ2T,Melhania erythroxylon (G. Forst.) R. Br.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Dombeyoideae|Melhania|Melhania erythroxylon,
ALIVE,1992-437,K:LCD-1992-437*2,,Iris magnifica 'Margaret Mathew',Iris,Iridaceae,,N - Natural Source and Progeny,Uzbekistan,30-12-2019,TropicalNursery_Simplified.xlsx,1992,1992-01-01,BestMatch,9.41215,Exact,0,Iris magnifica 'Margaret Mathew',Iris magnifica Vved.,Iris magnifica,3PZVC,Iris magnifica Vved.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Iris|Iris magnifica,
ALIVE,2014-2013,K:LCD-2014-2013*1,,Brugmansia 'Sam',Brugmansia,Solanaceae,,,,27-11-2024,TropicalNursery_Simplified.xlsx,2014,2014-01-01,BestMatch,9.41215,Exact,0,Brugmansia 'Sam',Brugmansia Pers.,Brugmansia,3DFL,Brugmansia Pers.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanoideae|Brugmansia,
ALIVE,1980-1523,K:LCD-1980-1523*2,Costus woodsonii,Costus woodsonii,Costus,Costaceae,,N - Natural Source and Progeny,Mexico,28-02-2022,TropicalNursery_Simplified.xlsx,1980,1980-01-01,BestMatch,9.41215,Exact,0,Costus woodsonii,Costus woodsonii Maas,Costus woodsonii,YWXK,Costus woodsonii Maas,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Costaceae|Costus|Costus woodsonii,
ALIVE,2005-2542,K:LCD-2005-2542*1,Bulbophyllum flavescens,Bulbophyllum flavescens,Bulbophyllum,Orchidaceae,,,,08-08-2024,TropicalNursery_Simplified.xlsx,2005,2005-01-01,BestMatch,9.41215,Exact,0,Bulbophyllum flavescens,Bulbophyllum flavescens (Blume) Lindl.,Bulbophyllum flavescens,NQW2,Bulbophyllum flavescens (Blume) Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum flavescens,
ALIVE,1973-13302,K:LCD-1973-13302*5,Cryptanthus bivittatus,Cryptanthus bivittatus,Cryptanthus,Bromeliaceae,,,,21-03-2023,TropicalNursery_Simplified.xlsx,1973,1973-01-01,BestMatch,9.41215,Exact,0,Cryptanthus bivittatus,Cryptanthus bivittatus (Hook.) Regel,Cryptanthus bivittatus,ZTYG,Cryptanthus bivittatus (Hook.) Regel,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Cryptanthus|Cryptanthus bivittatus,
ALIVE,2014-2283,K:LCD-2014-2283*1,,Phlox subulata 'Kimono',Phlox,Polemoniaceae,,,,16-10-2015,TropicalNursery_Simplified.xlsx,2014,2014-01-01,BestMatch,9.41215,Exact,0,Phlox subulata 'Kimono',Phlox subulata L.,Phlox subulata,4GJB8,Phlox subulata L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Polemoniaceae|Polemonioideae|Phlox|Phlox subulata,
ALIVE,2000-1737,K:LCD-2000-1737*1,Drynaria meyeniana,Aglaomorpha meyeniana,Aglaomorpha,Polypodiaceae,,,Philippines,10-01-2023,TropicalNursery_Simplified.xlsx,2000,2000-01-01,BestMatch,9.41180,Exact,0,Aglaomorpha meyeniana,Aglaomorpha meyeniana Schott,Aglaomorpha meyeniana,65RD3,Drynaria meyeniana (Schott) Christenh.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Polypodiaceae|Crypsinoideae|Drynaria|Drynaria meyeniana,
ALIVE,1987-3811,K:LCD-1987-3811*1,Sarracenia minor,Sarracenia minor,Sarracenia,Sarraceniaceae,,,,05-07-2022,TropicalNursery_Simplified.xlsx,1987,1987-01-01,BestMatch,9.41215,Exact,0,Sarracenia minor,Sarracenia minor Walter,Sarracenia minor,79PLD,Sarracenia minor Walter,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Sarraceniaceae|Sarracenia|Sarracenia minor,
ALIVE,2002-622,K:LCD-2002-622*1,Aloe macroclada,Aloe macroclada,Aloe,Asphodelaceae,,,,05-01-2022,TropicalNursery_Simplified.xlsx,2002,2002-01-01,BestMatch,9.41215,Exact,0,Aloe macroclada,Aloe macroclada Baker,Aloe macroclada,C3TF,Aloe macroclada Baker,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Aloe|Aloe macroclada,
ALIVE,1997-6878,K:LCD-1997-6878*1,Gasteria,Gasteria,Gasteria,Asphodelaceae,,,,11-07-2023,TropicalNursery_Simplified.xlsx,1997,1997-01-01,BestMatch,9.41215,Exact,0,Gasteria,Gasteria Duval,Gasteria,8VXS9,Gasteria Duval,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Gasteria,
ALIVE,1996-5105,K:LCD-1996-5105*1,Rhaphidophora montana,Rhaphidophora montana,Rhaphidophora,Araceae,,N - Natural Source and Progeny,Thailand,07-03-2024,TropicalNursery_Simplified.xlsx,1996,1996-01-01,BestMatch,9.41215,Exact,0,Rhaphidophora montana,Rhaphidophora montana (Blume) Schott,Rhaphidophora montana,4S44J,Rhaphidophora montana (Blume) Schott,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Rhaphidophora|Rhaphidophora montana,
ALIVE,1981-4223,K:LCD-1981-4223*1,Ctenanthe glabra,Ctenanthe glabra,Ctenanthe,Marantaceae,,,,19-05-2022,TropicalNursery_Simplified.xlsx,1981,1981-01-01,BestMatch,9.41215,Exact,0,Ctenanthe glabra,Ctenanthe glabra (Körn.) Eichler,Ctenanthe glabra,3248H,Ctenanthe glabra (Körn.) Eichler,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Ctenanthe|Ctenanthe glabra,
ALIVE,2007-1192,K:LCD-2007-1192*1,Pelargonium frutetorum,Pelargonium frutetorum,Pelargonium,Geraniaceae,,,,06-01-2025,TropicalNursery_Simplified.xlsx,2007,2007-01-01,BestMatch,9.41215,Exact,0,Pelargonium frutetorum,Pelargonium frutetorum R. A. Dyer,Pelargonium frutetorum,75ZGD,Pelargonium frutetorum R. A. Dyer,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Geraniales|Geraniaceae|Pelargonium|Pelargonium frutetorum,
ALIVE,1981-820,K:LCD-1981-820*1,Aloe hildebrandtii,Aloe hildebrandtii,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Somalia,05-01-2022,TropicalNursery_Simplified.xlsx,1981,1981-01-01,BestMatch,9.41215,Exact,0,Aloe hildebrandtii,Aloe hildebrandtii Baker,Aloe hildebrandtii,C3PQ,Aloe hildebrandtii Baker,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Aloe|Aloe hildebrandtii,
ALIVE,1981-708,K:LCD-1981-708*1,Aloe,Aloe,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Somalia,22-02-2024,TropicalNursery_Simplified.xlsx,1981,1981-01-01,BestMatch,9.41215,Exact,0,Aloe,Aloe L.,Aloe,8VTM9,Aloe L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Aloe,
ALIVE,1972-2225,K:LCD-1972-2225*1,Ferocactus pilosus,Ferocactus pilosus,Ferocactus,Cactaceae,,N - Natural Source and Progeny,Mexico,24-10-2023,TropicalNursery_Simplified.xlsx,1972,1972-01-01,BestMatch,9.41215,Exact,0,Ferocactus pilosus,Ferocactus pilosus (Salm-Dyck) Werderm.,Ferocactus pilosus,6HQWP,Ferocactus pilosus (Salm-Dyck) Werderm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Ferocactus|Ferocactus pilosus,
ALIVE,1996-5104,K:LCD-1996-5104*1,Rhaphidophora decursiva,Rhaphidophora decursiva,Rhaphidophora,Araceae,,N - Natural Source and Progeny,Thailand,07-03-2024,TropicalNursery_Simplified.xlsx,1996,1996-01-01,BestMatch,9.41215,Exact,0,Rhaphidophora decursiva,Rhaphidophora decursiva (Roxb.) Schott,Rhaphidophora decursiva,4S3YD,Rhaphidophora decursiva (Roxb.) Schott,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Rhaphidophora|Rhaphidophora decursiva,
ALIVE,1979-2795,K:LCD-1979-2795*1,Airampoa soehrensii,Tunilla soehrensii,Tunilla,Cactaceae,,N - Natural Source and Progeny,Argentina,24-01-2023,TropicalNursery_Simplified.xlsx,1979,1979-01-01,BestMatch,9.41180,Exact,0,Tunilla soehrensii,Tunilla soehrensii (Britton & Rose) D. R. Hunt & Iliff,Tunilla soehrensii,59LV9,Airampoa soehrensii (Britton & Rose) Lodé,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Opuntioideae|Airampoa|Airampoa soehrensii,
ALIVE,1997-6882,K:LCD-1997-6882*1,Haworthia,Haworthia,Haworthia,Asphodelaceae,,,,24-11-2021,TropicalNursery_Simplified.xlsx,1997,1997-01-01,BestMatch,9.41215,Exact,0,Haworthia,Haworthia Duval,Haworthia,8VY4Q,Haworthia Duval,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Haworthia,
ALIVE,2000-3798,K:LCD-2000-3798*1,Coelogyne pandurata,Coelogyne pandurata,Coelogyne,Orchidaceae,,,,10-12-2024,TropicalNursery_Simplified.xlsx,2000,2000-01-01,BestMatch,9.41215,Exact,0,Coelogyne pandurata,Coelogyne pandurata Lindl.,Coelogyne pandurata,WS2M,Coelogyne pandurata Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Coelogyne|Coelogyne pandurata,
ALIVE,1986-8004,K:LCD-1986-8004*2,Pyrrosia christii,Pyrrosia christii,Pyrrosia,Polypodiaceae,,N - Natural Source and Progeny,Malaysia,05-07-2022,TropicalNursery_Simplified.xlsx,1986,1986-01-01,BestMatch,9.41215,Exact,0,Pyrrosia christii,Pyrrosia christii (Giesenh.) Ching,Pyrrosia christii,BBBJC,Pyrrosia christii (Giesenh.) Ching,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Polypodiaceae|Platycerioideae|Pyrrosia|Pyrrosia christii,
ALIVE,1921-5902,K:LCD-1921-5902*1,Agave schottii,Agave schottii,Agave,Asparagaceae,,,,22-10-2024,TropicalNursery_Simplified.xlsx,1921,1921-01-01,BestMatch,9.41215,Exact,0,Agave schottii,Agave schottii Engelm.,Agave schottii,5TQN9,Agave schottii Engelm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Agave|Agave schottii,
ALIVE,2003-1797,K:LCD-2003-1797*1,Bulbine latifolia,Bulbine latifolia,Bulbine,Asphodelaceae,,,,08-09-2022,TropicalNursery_Simplified.xlsx,2003,2003-01-01,BestMatch,9.41215,Exact,0,Bulbine latifolia,Bulbine latifolia (L.f.) Spreng.,Bulbine latifolia,NPZY,Bulbine latifolia (L.f.) Spreng.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Bulbine|Bulbine latifolia,
ALIVE,2002-1317,K:LCD-2002-1317*1,Opilionanthe manningii,Trichosalpinx manningii,Trichosalpinx,Orchidaceae,,,,28-03-2023,TropicalNursery_Simplified.xlsx,2002,2002-01-01,BestMatch,9.41180,Exact,0,Trichosalpinx manningii,Trichosalpinx manningii Luer,Trichosalpinx manningii,7D56K,Opilionanthe manningii (Luer) Karremans & Bogarín,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Opilionanthe|Opilionanthe manningii,
ALIVE,2010-615,K:LCD-2010-615*1,,Passiflora 'Red Fury',Passiflora,Passifloraceae,,,,20-01-2022,TropicalNursery_Simplified.xlsx,2010,2010-01-01,BestMatch,9.41215,Exact,0,Passiflora 'Red Fury',Passiflora L.,Passiflora,6JGB,Passiflora L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Passifloraceae|Passifloroideae|Passiflora,
ALIVE,1999-2895,K:LCD-1999-2895*1,Cattleya mossiae,Cattleya mossiae,Cattleya,Orchidaceae,,,Ecuador,22-08-2024,TropicalNursery_Simplified.xlsx,1999,1999-01-01,BestMatch,9.41206,Exact,0,Cattleya mossiae,Cattleya mossiae C.Parker ex Hook.,Cattleya mossiae,5XFFF,Cattleya mossiae C.Parker ex Hook.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Cattleya|Cattleya mossiae,
ALIVE,2000-3784,K:LCD-2000-3784*1,Pinalia braddonii,Eria latibracteata,Eria,Orchidaceae,,,,19-10-2021,TropicalNursery_Simplified.xlsx,2000,2000-01-01,BestMatch,9.41180,Exact,0,Eria latibracteata,Eria latibracteata Ridl.,Eria latibracteata,7W282,"Pinalia braddonii (Rolfe) Schuit., Y.P.Ng & H.A.Pedersen",true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Pinalia|Pinalia braddonii,
ALIVE,1975-2370,K:LCD-1975-2370*1,Haworthiopsis attenuata,Haworthiopsis attenuata,Haworthiopsis,Asphodelaceae,,,,24-11-2021,TropicalNursery_Simplified.xlsx,1975,1975-01-01,BestMatch,9.41215,Exact,0,Haworthiopsis attenuata,Haworthiopsis attenuata (Haw.) G.D.Rowley,Haworthiopsis attenuata,6LFNB,Haworthiopsis attenuata (Haw.) G.D.Rowley,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Haworthiopsis|Haworthiopsis attenuata,
ALIVE,1998-3719,K:LCD-1998-3719*1,Dracaena ballyi,Sansevieria ballyi,Sansevieria,Asparagaceae,,,,28-11-2022,TropicalNursery_Simplified.xlsx,1998,1998-01-01,BestMatch,9.41180,Exact,0,Sansevieria ballyi,Sansevieria ballyi L.E.Newton,Sansevieria ballyi,79J52,Dracaena ballyi (L.E.Newton) Byng & Christenh.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Dracaena|Dracaena ballyi,
ALIVE,2005-2735,K:LCD-2005-2735*1,Calanthe vestita,Calanthe vestita var. rubra-oculta,Calanthe,Orchidaceae,,,,28-11-2024,TropicalNursery_Simplified.xlsx,2005,2005-01-01,BestMatch,9.56287,Exact,0,Calanthe vestita var. rubra-oculta,Calanthe vestita var. rubra-oculta B.S.Williams,Calanthe vestita var. rubra-oculta,7YNB3,Calanthe vestita Wall. ex Lindl.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Calanthe|Calanthe vestita,
ALIVE,2002-2236,K:LCD-2002-2236*2,,Coelogyne hybrid,Coelogyne,Orchidaceae,,,,02-07-2024,TropicalNursery_Simplified.xlsx,2002,2002-01-01,BestMatch,9.41215,Exact,0,Coelogyne hybrid,Coelogyne Lindl.,Coelogyne,8VWD2,Coelogyne Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Coelogyne,
ALIVE,1963-57803,K:LCD-1963-57803*2,Nephrolepis lauterbachii,Nephrolepis lauterbachii,Nephrolepis,Polypodiaceae,,N - Natural Source and Progeny,Papua New Guinea,05-07-2022,TropicalNursery_Simplified.xlsx,1963,1963-01-01,BestMatch,9.41215,Exact,0,Nephrolepis lauterbachii,Nephrolepis lauterbachii (Christ) Christ,Nephrolepis lauterbachii,B9VQY,Nephrolepis lauterbachii (Christ) Christ,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Nephrolepidaceae|Nephrolepis|Nephrolepis lauterbachii,
