Id;Code interne;UID;Numero de specimen cultive;Status de determination;Determination acceptee;Famille;Familie Citation d'auteurs;Familie Hybride;Genre;Genre Citation d'auteurs;Genre Hybride;Espece;Espece Citation d'auteurs;Espece Hybride;Sous-espece;Sous-espece Citation d'auteurs;Sous-espece Hybride;Rang taxonomique;Citation d'auteurs;Cultivar;Obtenteur;Date d'obtention;Pays d'obtention;Nom commercial;Nom s  commun s ;Type biologique;Habitat;Code ipen;Objectif de culture;Site;Aire;Groupe;Sous-groupe;Type d'emplacement;Secteur;Jardinier ere ;Etat de l'etiquette;Vivant;Date de mort;Cause de mort;Nom d'acquisition;Geolocalisation;Type de provenance;Type d'acquisition;Sexe;Aire de distribution;Type de culture;Acronyme   Code  interne  du correspondant;Correspondant;Remarque;Remarque sur l'acquisition;Remarque sur la nomenclature;Main courante;Feuillage Particularites;Floraison Particularites;General Particularites;Morphologie;Complements
53835;;0182517b-2109-4279-a0e8-4091998a9815;20190162J0;Non determine;Cuitlauzina pulchella (Lindl.) Dressler & N.H.Williams;Orchidaceae;Juss.;;Cuitlauzina;in Genres NCU;;pulchella;(Lindl.) Dressler & N.H.Williams;;;;;;;;;;;;;;;XX-0-NEU-20190162;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Odontoglossum pulchellum Bateman ex Lindl.;;Jardin;J;;;;PORTY;Jurassica;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53836;;172841a2-c7cf-4e15-a7a0-3db3195d1ec9;20190163H0;Non determine;Arachis hypogaea L.;Fabaceae;Juss.;;Arachis;L.;;hypogaea;L.;;;;;;;;;;;;;;;XX-0-NEU-20190163;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 6;;Place;Jardin;;Inconnue;VRAI;;;Arachis hypogaea L.;;Horticole;J;;;;saemereien.ch;saemereien.ch;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53837;;ded6e9ba-9688-4f6f-b2e4-1b1f7557caff;19500091I0;Non determine;Ipomoea batatas (L.) Lam.;Convolvulaceae;Juss.;;Ipomoea;L.;;batatas;(L.) Lam.;;;;;;;;;;;;;;;XX-0-NEU-19500091;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 6;;Place;Jardin;;Inconnue;VRAI;;;Ipomoea batatas (L.) Lam.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53838;;34da323a-bda5-44df-a634-de4029208900;20200415J0;Non determine;Cucumis metuliferus Naudin;Cucurbitaceae;Juss.;;Cucumis;L.;;metuliferus;Naudin;;;;;;;;;;;;;;;XX-0-NEU-20200415;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 6;;Place;Jardin;;Inconnue;VRAI;;;Cucumis metuliferus Naudin;;Jardin;J;;;;CAEN;Caen Jardin Botanique de la Ville;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53839;;58ac58a7-f2a5-4b88-8b98-29f2bd6c6a44;20200007J0;Non determine;Canna edulis Ker Gawl.;Cannaceae;Juss.;;Canna;L.;;edulis;Ker Gawl.;;;;;;;;;;;;;;;XX-0-STGAL-21452;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 6;;Place;Jardin;;Inconnue;VRAI;;;Canna edulis Ker Gawl.;;Jardin;J;;;;STGAL;St. Gallen Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53840;;9c18f2f9-91d5-4cdc-9174-8fbb8d7b85bc;20200697H0;Non determine;Passiflora edulis Sims;Passifloraceae;Juss. ex Roussel;;Passiflora;L.;;edulis;Sims;;;;;;;;;;;;;;;XX-0-NEU-20200697;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Passiflora edulis f. edulis;;Horticole;J;;;;saemereien.ch;saemereien.ch;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53841;;289f138e-a418-4be5-a282-5cbca37a48de;20200698H0;Non determine;Passiflora ligularis Juss.;Passifloraceae;Juss. ex Roussel;;Passiflora;L.;;ligularis;Juss.;;;;;;;;;;;;;;;XX-0-NEU-20200698;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Passiflora ligularis Juss.;;Horticole;J;;;;saemereien.ch;saemereien.ch;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53842;;2b443ada-fbed-4932-9c30-de2be7e625e9;20200699H0;Non determine;Passiflora quadrangularis L.;Passifloraceae;Juss. ex Roussel;;Passiflora;L.;;quadrangularis;L.;;;;;;;;;;;;;;;XX-0-NEU-20200699;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Passiflora quadrangularis L.;;Horticole;J;;;;saemereien.ch;saemereien.ch;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53843;;760c355b-a87b-4974-be25-d73d9de22c2d;20200701H0;Non determine;Passiflora mollissima (Kunth) L.H.Bailey;Passifloraceae;Juss. ex Roussel;;Passiflora;L.;;mollissima;(Kunth) L.H.Bailey;;;;;;;;;;;;;;;XX-0-NEU-20200701;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Passiflora mollissima (Kunth) L. H. Bailey;;Horticole;J;;;;saemereien.ch;saemereien.ch;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53844;;ed6aaa34-5977-4a69-a075-c64f135a4137;20200279J0;Non determine;Annona muricata L.;Annonaceae;Juss.;;Annona;L.;;muricata;L.;;;;;;;;;;;;;;;XX-0-STGAL-15279;Culture de collection;;;;;;Jardin;;Inconnue;VRAI;;;Annona muricata L.;;Jardin;J;;;;STGAL;St. Gallen Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53846;;ee6fe025-51f1-4407-bdfa-2f80c495e410;20200276J0;Non determine;Carica papaya L.;Caricaceae;Dumort.;;Carica;L.;;papaya;L.;;;;;;;;;;;;;;;XX-0-STGAL-19954;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Carica papaya L.;;Jardin;J;;;;STGAL;St. Gallen Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53847;;28049b23-3c62-4a6e-b2b2-61cae7ab868a;20200280J0;Non determine;Passiflora helleri in Hb. G;Passifloraceae;Juss. ex Roussel;;Passiflora;L.;;helleri;in Hb. G;;;;;;;;;;;;;;;XX-0-STGAL-17924;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Passiflora helleri in Hb. G;;Jardin;J;;;;STGAL;St. Gallen Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53848;;ca7a6748-2243-4868-88eb-0d374fe728ca;20200277J0;Non determine;Passiflora suberosa L.;Passifloraceae;Juss. ex Roussel;;Passiflora;L.;;suberosa;L.;;;;;;;;;;;;;;;XX-0-STGAL-94/1977;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 8;;Place;Jardin;;Inconnue;VRAI;;;Passiflora suberosa L.;;Jardin;J;;;;STGAL;St. Gallen Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53849;;ef86e7ae-122a-4d07-8041-3eabfbf2715e;20200281J0;Non determine;Brunfelsia uniflora (Pohl) D.Don;Solanaceae;Adans.;;Brunfelsia;Plum. ex L.;;uniflora;(Pohl) D.Don;;;;;;;;;;;;;;;XX-0-STGAL-22545;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Brunfelsia uniflora (Pohl) D. Don;;Jardin;J;;;;STGAL;St. Gallen Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53850;;3007de57-0321-44fc-b6fe-40d19491b9df;20200282J0;Non determine;Dianella caerulea Sims;Asphodelaceae;Juss.;;Dianella;Lam. ex Juss.;;caerulea;Sims;;;;;;;;;;;;;;;XX-0-STGAL-22830;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Dianella caerulea Sims;;Jardin;J;;;;STGAL;St. Gallen Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53851;;6861936a-6c0e-4ebf-8297-657324e1a945;20200273J0;Non determine;Gaura lindheimeri Engelm. & A.Gray;Onagraceae;Juss.;;Gaura;L.;;lindheimeri;Engelm. & A.Gray;;;;;;;;;;;;;;;XX-0-STGAL-27/1991;Culture de collection;;;;;;Jardin;;Absent;VRAI;;;Gaura lindheimeri Engelm. & A. Gray;;Jardin;J;;;;STGAL;St. Gallen Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53852;;bcd843ad-5465-43cf-b1b8-d6cdb04d275d;20190165J0;Non determine;Passiflora adenopoda DC.;Passifloraceae;Juss. ex Roussel;;Passiflora;L.;;adenopoda;DC.;;;;;;;;;;;;;;;XX-0-NEU-20190165;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Passiflora adenopoda DC.;;Jardin;J;;;;MARSM;Marseille Jardin Botanique E.-M. Heckel;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53855;;a10c19ba-5a8a-4f7b-aaec-32a86e0ab8c9;19500093I0;Non determine;Capsicum annuum L. ''Bonnet d'Evêque'';Solanaceae;Adans.;;Capsicum;L.;;annuum;L.;;;;;;;'Bonnet d'Evêque';;;;;;;;XX-0-NEU-19500093;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 6;;Place;Jardin;;Inconnue;VRAI;;;Capsicum annuum L. ''Bonnet d'Evêque'';;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53856;;6faef03c-d59c-4e2c-a784-1dc0a460c789;20200278J0;Non determine;Passiflora coriacea Juss.;Passifloraceae;Juss. ex Roussel;;Passiflora;L.;;coriacea;Juss.;;;;;;;;;;;;;;;XX-0-STGAL-16317;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Passiflora coriacea Juss.;;Jardin;J;;;;STGAL;St. Gallen Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53857;;d2e80e5e-3124-4a39-8fd1-53fa0d08b318;20200016C0;Non determine;Canna tuerckheimii Kraenzl.;Cannaceae;Juss.;;Canna;L.;;tuerckheimii;Kraenzl.;;;;;;;;;;;;;;;EC-0-U-1980GR00287;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 8;;Place;Jardin;;Inconnue;VRAI;;;Canna tuerckheimii Kraenzl.;;Sauvage (cultive);J;;;;U;Utrecht University Botanic Gardens;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53858;;7a36d6ca-c163-4641-abee-33147b006f1b;20200595J0;Non determine;Daubenya marginata (Kunth) J.C.Manning & A.M.van der Merwe;Asparagaceae;Juss.;;Daubenya;Lindl.;;marginata;(Kunth) J.C.Manning & A.M.van der Merwe;;;;;;;;;;;;;;;XX-0-STUTZ-014844;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Daubenya marginata (Kunth) J. C. Manning & A. M. van der Merwe;;Jardin;J;;;;STUTZ;Stuttgart Zoologisch-Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53859;;7d45ac03-43a0-4fa3-80c8-d46a83dd6b7b;20200602J0;Non determine;Palisota barteri Hook.;Commelinaceae;Mirb.;;Palisota;Rchb.;;barteri;Hook.;;;;;;;;;;;;;;;XX-0-STUTZ-003378;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Palisota barteri Hook.;;Jardin;J;;;;STUTZ;Stuttgart Zoologisch-Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53860;;42a91fdc-7628-4a7c-b55f-ecc477744344;20200600J0;Non determine;Aneilema aequinoctiale (P.Beauv.) Kunth;Commelinaceae;Mirb.;;Aneilema;R.Br.;;aequinoctiale;(P.Beauv.) Kunth;;;;;;;;;;;;;;;XX-0-STUTZ-006871;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 8;;Place;Jardin;;Absent;VRAI;;;Aneilema aequinoctiale (P. Beauv.) Loudon;;Jardin;J;;;;STUTZ;Stuttgart Zoologisch-Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53861;;b42d3d02-97b8-4d26-ba70-6957f25b743b;20200594J0;Non determine;Chlorophytum macrophyllum (A.Rich.) Asch.;Asparagaceae;Juss.;;Chlorophytum;Ker Gawl.;;macrophyllum;(A.Rich.) Asch.;;;;;;;;;;;;;;;XX-0-DUSS-1313;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Chlorophytum macrophyllum (A. Rich.) Asch.;;Jardin;J;;;;STUTZ;Stuttgart Zoologisch-Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53862;;534c8ea1-1044-4d84-8f3a-e30597cba0ae;20200011J0;Non determine;Mimosa polycarpa var. spegazzinii (Pirotta) Burkart;Fabaceae;Juss.;;Mimosa;L.;;polycarpa;Kunth;;spegazzinii;(Pirotta) Burkart;;var.;;;;;;;;;;XX-0-STGAL-262/2004;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Mimosa spegazzinii Pirotta;;Jardin;J;;;;STGAL;St. Gallen Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53863;;1bc6bd73-b62f-43ab-85ee-3d425ae58ad6;19500094I0;Non determine;Cyperus papyrus L.;Cyperaceae;Juss.;;Cyperus;L.;;papyrus;L.;;;;;;;;;;;;;;;XX-0-NEU-19500094;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Cyperus papyrus L.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53864;;f623ee65-3b2b-4489-b86d-a3b839773f5d;19500095I0;Non determine;Cyperus alternifolius L.;Cyperaceae;Juss.;;Cyperus;L.;;alternifolius;L.;;;;;;;;;;;;;;;XX-0-NEU-19500095;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Cyperus alternifolius L.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53866;;6d3d2561-9517-4dd0-b428-d62f2ff49c06;20200016C1;Non determine;Canna tuerckheimii Kraenzl.;Cannaceae;Juss.;;Canna;L.;;tuerckheimii;Kraenzl.;;;;;;;;;;;;;;;EC-0-U-1980GR00287;Culture de collection;;;;;;Jardin;;Inconnue;VRAI;;;Canna tuerckheimii Kraenzl.;;Sauvage (cultive);J;;;;U;Utrecht University Botanic Gardens;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53867;;8a135a98-6f4c-44d3-931a-854bfa24124d;20200702J0;Non determine;Dianella ensifolia (L.) DC.;Xanthorrhoeaceae;Dumort.;;Dianella;Juss.;;ensifolia;(L.) DC.;;;;;;;;;;;;;;;XX-0-BRAUN-7122977;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Dianella ensifolia (L.) DC.;;Jardin;J;;;;BRAUN;Braunschweig Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53868;;16900687-ecda-401a-b1fb-eaa351acf974;20200703C0;Non determine;Bulbophyllum bolsteri Ames;Orchidaceae;Juss.;;Bulbophyllum;Thouars;;bolsteri;Ames;;;;;;;;;;;;;;;XX-1-NEU-20200703;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Bulbophyllum bolsteri Ames;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53869;;be7dedef-12c2-46a0-bfa2-5e36afc0d364;20200704C0;Non determine;Bulbophyllum Thouars;Orchidaceae;Juss.;;Bulbophyllum;Thouars;;;;;;;;;;;;;;;;;;XX-1-NEU-20200704;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Bulbophyllum spp. Z36;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53870;;2f943c66-26e5-4738-9dbe-672c4c0bbfd9;20200705C0;Non determine;Bulbophyllum calophyllum L.O.Williams;Orchidaceae;Juss.;;Bulbophyllum;Thouars;;calophyllum;L.O.Williams;;;;;;;;;;;;;;;XX-1-NEU-20200705;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Bulbophyllum calophyllum L. O. Williams;;Sauvage (cultive);J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53871;;60740326-31c3-4680-ad71-2ef87337c5d5;20200706C0;Non determine;Bulbophyllum catenulatum Kraenzl.;Orchidaceae;Juss.;;Bulbophyllum;Thouars;;catenulatum;Kraenzl.;;;;;;;;;;;;;;;XX-1-NEU-20200706;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Bulbophyllum catenulatum Z66;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53874;;6f25d22c-55e5-48d3-ad30-6205f5702081;20200708C0;Non determine;Bulbophyllum Thouars;Orchidaceae;Juss.;;Bulbophyllum;Thouars;;;;;;;;;;;;;;;;;;XX-1-NEU-20200708;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Bulbophyllum spp. Z64;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53875;;ebca7263-bb5b-43ef-9233-6b6141c04317;20200707C0;Non determine;Bulbophyllum erosipetalum C.Schweinf.;Orchidaceae;Juss.;;Bulbophyllum;Thouars;;erosipetalum;C.Schweinf.;;;;;;;;;;;;;;;XX-1-NEU-20200707;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Bulbophyllum erosipetalum Z57;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53876;;a645f354-0f77-440a-a246-c889f4ebb3c3;20200710C0;Non determine;Coelogyne chloroptera Rchb.f.;Orchidaceae;Juss.;;Coelogyne;Lindl.;;chloroptera;Rchb.f.;;;;;;;;;;;;;;;XX-1-NEU-20200710;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Coelogyne chloroptera Z70;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53877;;13841490-bafe-4ce0-b16d-22eeabe077c6;20200711C0;Non determine;Dendrochilum Blume;Orchidaceae;Juss.;;Dendrochilum;Blume;;;;;;;;;;;;;;;;;;XX-1-NEU-20200711;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Coelogyne spp. Z26;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53878;;55aa173f-99d5-44b4-a21e-ce31e529eae1;20200712C0;Non determine;Coelogyne rubrolanata Elis.George & J.-C.George;Orchidaceae;Juss.;;Coelogyne;Lindl.;;rubrolanata;Elis.George & J.-C.George;;;;;;;;;;;;;;;XX-1-NEU-20200712;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Coelogyne Z1;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53879;;ed8e6d07-6b76-4261-9671-77a47c0d0581;20200713C0;Non determine;Dendrochilum Blume;Orchidaceae;Juss.;;Dendrochilum;Blume;;;;;;;;;;;;;;;;;;XX-1-NEU-20200713;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Dendrochilum spp. Z27;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53880;;befe2398-2772-40f5-b13a-080d1f59b514;20200714C0;Non determine;Coelogyne sulcata Elis.George & J.-C.George;Orchidaceae;Juss.;;Coelogyne;Lindl.;;sulcata;Elis.George & J.-C.George;;;;;;;;;;;;;;;XX-1-NEU-20200714;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Coelogyne sulcata Z18;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53881;;e589caeb-1911-4de9-b712-9972bc00b37f;20200716C0;Non determine;Oncidium hastilabium Lindl.;Orchidaceae;Juss.;;Oncidium;Sw.;;hastilabium;Lindl.;;;;;;;;;;;;;;;XX-1-NEU-20200716;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Oncidium hastilabium Lindl.;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53882;;d63f876a-190c-49b7-94ee-dd00c1723a8d;20200715C0;Non determine;Liparis Rich.;Orchidaceae;Juss.;;Liparis;Rich.;;;;;;;;;;;;;;;;;;XX-1-NEU-20200715;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Liparis spp. Z87;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53883;;ade46dc3-ae7a-4467-b4c6-74942dda2e82;20200717C0;Non determine;Stanhopea connata Klotzsch;Orchidaceae;Juss.;;Stanhopea;J.Frost ex Hook.;;connata;Klotzsch;;;;;;;;;;;;;;;XX-1-NEU-20200717;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Stanhopea connata Klotzsch;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53887;;328679af-7cec-4ffb-a04c-bef8faec4aed;20200726C0;Non determine;Orchidaceae Juss.;Orchidaceae;Juss.;;;;;;;;;;;;;;;;;;;;;XX-1-NEU-20200726;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Orchidaceae;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53890;;4d844eb2-b52d-4936-b39a-066e049991fb;20200723C0;Non determine;Orchidaceae Juss.;Orchidaceae;Juss.;;;;;;;;;;;;;;;;;;;;;XX-1-NEU-20200723;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Orchidaceae;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53891;;852f74c9-90ef-40ef-9587-d3242271ebf1;20200722C0;Non determine;Orchidaceae Juss.;Orchidaceae;Juss.;;;;;;;;;;;;;;;;;;;;;XX-1-NEU-20200722;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Orchidaceae;;Sauvage (cultive);J;;;;CITES;CITES;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53893;;a78a6a41-2566-4163-a34d-a2bccde6a0f0;19500098I0;Determine par une personne competente;Tillandsia caulescens Baker;Bromeliaceae;Juss.;;Tillandsia;L.;;caulescens;Baker;;;;;;;;;;;;;;;XX-0-NEU-19500098;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Tillandsia sp.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53894;;f15e5f40-2c3a-442f-9350-752d3e8a69f2;19500097I0;Determine par une personne competente;Tillandsia butzii Mez;Bromeliaceae;Juss.;;Tillandsia;L.;;butzii;Mez;;;;;;;;;;;;;;;XX-0-NEU-19500097;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Tillandsia sp.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53895;;338853a6-e9ad-4de8-a7e5-b8a7951b1571;19500099I0;Non determine;Tillandsia L.;Bromeliaceae;Juss.;;Tillandsia;L.;;;;;;;;;;;;;;;;;;XX-0-NEU-19500099;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Tillandsia L.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53896;;1b7e92e0-8612-438e-8188-1cfbdfeebbe9;19500100I0;Non determine;Tillandsia L.;Bromeliaceae;Juss.;;Tillandsia;L.;;;;;;;;;;;;;;;;;;XX-0-NEU-19500100;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Inconnue;VRAI;;;Tillandsia L.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
53897;;36accf8d-f576-4453-b694-3d13499a1212;19500103I0;Non determine;Bromeliaceae Juss.;Bromeliaceae;Juss.;;;;;;;;;;;;;;;;;;;;;XX-0-NEU-19500103;Culture de collection;Jardin Botanique de Neuchâtel;;Serre 4;;Place;Jardin;;Absent;VRAI;;;Bromeliaceae;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
