"entity_ID","geo_entity","longitude","latitude","biome","mean_wc2.0_bio_30s_01","mean_wc2.0_bio_30s_12","species"
10909,"Venezuela",-66.169041,7.118817,"Tropical & Subtropical Moist Broadleaf Forests",25.746,1881.32039,"Neptunia plena"
10938,"Amazonas",-64.698501,-4.182241,"Tropical & Subtropical Moist Broadleaf Forests",26.2115,2519.68184,"Neptunia plena"
10940,"Ceará",-39.617902,-5.091464,"Tropical & Subtropical Dry Broadleaf Forests",25.72866,886.6488,"Neptunia plena"
10944,"Maranhão",-45.287407,-5.068699,"Tropical & Subtropical Grasslands, Savannas & Shrublands",26.00255,1512.73645,"Neptunia plena"
10953,"Rio Grande do Norte",-36.682166,-5.846985,"Tropical & Subtropical Dry Broadleaf Forests",25.99825,762.75768,"Neptunia plena"
11115,"Guerrero, Mexico",-98.857575,20.483699,"Deserts & Xeric Shrublands",17.69454,882.47292,"Neptunia plena"
11118,"Michoacán, Mexico",-101.884522,19.19943,"Tropical & Subtropical Dry Broadleaf Forests",21.1241,937.65118,"Neptunia plena"
11119,"Morelos, Mexico",-99.006737,18.732491,"Tropical & Subtropical Dry Broadleaf Forests",22.07566,954.69376,"Neptunia plena"
11120,"Nayarit, Mexico",-104.856423,21.781541,"Tropical & Subtropical Dry Broadleaf Forests",23.04879,1151.57684,"Neptunia plena"
11125,"Quintana Roo, Mexico",-88.117271,19.671298,"Tropical & Subtropical Moist Broadleaf Forests",25.70463,1203.40093,"Neptunia plena"
11128,"Sonora, Mexico",-110.761366,29.6834,"Deserts & Xeric Shrublands",20.80606,415.34641,"Neptunia plena"
11130,"Tamaulipas, Mexico",-98.672341,24.302169,"Tropical & Subtropical Moist Broadleaf Forests",22.96542,730.52406,"Neptunia plena"
11133,"Yucatán, Mexico",-88.925632,20.780307,"Tropical & Subtropical Dry Broadleaf Forests",25.77681,1065.96367,"Neptunia plena"
12093,"Guianas",-56.87065,4.411086,"Tropical & Subtropical Moist Broadleaf Forests",25.93466,2165.83142,"Neptunia plena"
12095,"West Indies excl. Trinidad and Tobago",-75.211647,20.382126,"Tropical & Subtropical Moist Broadleaf Forests",24.73679,1383.00592,"Neptunia plena"
12096,"Baja California incl. Baja California Sur",-113.610869,28.286772,"Deserts & Xeric Shrublands",19.89302,176.32463,"Neptunia plena"
12160,"Sunda shelf",104.271595,10.21699,"Tropical & Subtropical Moist Broadleaf Forests",24.95697,2214.20751,"Neptunia plena"
152,"West Falkland",-60.111132,-51.750925,"Temperate Grasslands, Savannas & Shrublands",6.4766,512.77554,"Nertera granadensis"
171,"Hawai'i Island",-155.518375,19.598084,"Tropical & Subtropical Dry Broadleaf Forests",16.93861,1757.89245,"Nertera granadensis"
172,"Kaua'i Island",-159.524241,22.058363,"Tropical & Subtropical Moist Broadleaf Forests",21.15948,1753.51217,"Nertera granadensis"
183,"Moloka'i Island",-157.014518,21.133173,"Tropical & Subtropical Dry Broadleaf Forests",22.4592,1474.01009,"Nertera granadensis"
187,"O'ahu Island (incl. Mokoli'i Islet)",-157.973393,21.458674,"Tropical & Subtropical Moist Broadleaf Forests",22.9626,1661.76159,"Nertera granadensis"
215,"New Zealand",172.597055,-41.790125,"Temperate Broadleaf & Mixed Forests",10.39574,1712.17613,"Nertera granadensis"
303,"Cuba",-79.029797,21.625477,"Tropical & Subtropical Dry Broadleaf Forests",25.0901,1333.64331,"Nertera granadensis"
347,"Taiwan",120.968348,23.747603,"Tropical & Subtropical Moist Broadleaf Forests",19.00966,2542.25951,"Nertera granadensis"
393,"Juan Fernandez Islands",-79.834193,-33.709772,"Temperate Broadleaf & Mixed Forests",13.31358,1027.31004,"Nertera granadensis"
412,"Great Barrier Island",175.42322,-36.199885,"Temperate Broadleaf & Mixed Forests",15.04073,1778.80248,"Nertera granadensis"
559,"Masafuera",-80.79197,-33.767484,"Temperate Broadleaf & Mixed Forests",12.47185,1057.50187,"Nertera granadensis"
1045,"Jawa",110.094062,-7.28518,"Tropical & Subtropical Moist Broadleaf Forests",24.69972,2417.44508,"Nertera granadensis"
1058,"Philippines",122.866213,11.73645,"Tropical & Subtropical Moist Broadleaf Forests",25.91882,2524.11894,"Nertera granadensis"
1065,"Sulawesi",121.291679,-2.124234,"Tropical & Subtropical Moist Broadleaf Forests",24.44513,2165.7324,"Nertera granadensis"
10109,"Province of Chubut, Argentina",-68.523217,-43.789626,"Temperate Grasslands, Savannas & Shrublands",10.17411,270.15421,"Nertera granadensis"
10142,"Región Aisén del General Carlos Ibáñez del Campo, Chile",-73.260413,-46.419656,"Temperate Broadleaf & Mixed Forests",5.87897,1813.34791,"Nertera granadensis"
10339,"Region de Chuquisaca, Bolivia",-64.29024,-20.038661,"Tropical & Subtropical Dry Broadleaf Forests",18.68702,623.58551,"Nertera granadensis"
10345,"Region de Santa Cruz, Bolivia",-61.460987,-17.294225,"Tropical & Subtropical Dry Broadleaf Forests",25.0382,1154.62633,"Nertera granadensis"
10348,"Ecuador",-78.772805,-1.42844,"Tropical & Subtropical Moist Broadleaf Forests",20.877,1986.02324,"Nertera granadensis"
10349,"Department of Azuay, Ecuador",-79.14646,-3.013809,"Tropical & Subtropical Moist Broadleaf Forests",12.9496,894.15289,"Nertera granadensis"
10351,"Department of Cañar, Ecuador",-79.024438,-2.529456,"Tropical & Subtropical Moist Broadleaf Forests",13.90164,1099.06573,"Nertera granadensis"
10352,"Department of Carchi, Ecuador",-78.048646,0.740405,"Tropical & Subtropical Moist Broadleaf Forests",14.23784,1406.10909,"Nertera granadensis"
10359,"Department of Imbabura, Ecuador",-78.355858,0.405882,"Tropical & Subtropical Moist Broadleaf Forests",14.61071,1189.00258,"Nertera granadensis"
10364,"Department of Napo, Ecuador",-76.904372,-0.732701,"Tropical & Subtropical Moist Broadleaf Forests",21.59286,3043.61092,"Nertera granadensis"
10367,"Department of Sucumbíos, Ecuador",-76.562875,-0.015341,"Tropical & Subtropical Moist Broadleaf Forests",23.34213,3084.58402,"Nertera granadensis"
10376,"Department of Darién, Panama",-77.9158,8.170134,"Tropical & Subtropical Moist Broadleaf Forests",25.59773,2494.74903,"Nertera granadensis"
10487,"Department of Boyacá, Colombia",-73.121763,5.759532,"Tropical & Subtropical Moist Broadleaf Forests",15.43706,1773.04661,"Nertera granadensis"
10488,"Department of Caldas, Colombia",-75.338999,5.332028,"Tropical & Subtropical Moist Broadleaf Forests",19.31007,2261.94369,"Nertera granadensis"
10493,"Department of Chocó, Colombia",-76.971119,5.987357,"Tropical & Subtropical Moist Broadleaf Forests",25.87108,5026.98657,"Nertera granadensis"
10500,"Department of Magdalena, Colombia",-74.264653,10.189118,"Tropical & Subtropical Dry Broadleaf Forests",25.88731,1445.60249,"Nertera granadensis"
10501,"Department of Meta, Colombia",-72.966148,3.318787,"Tropical & Subtropical Grasslands, Savannas & Shrublands",25.37504,2574.39258,"Nertera granadensis"
10505,"Department of Quindío, Colombia",-75.690183,4.478234,"Tropical & Subtropical Moist Broadleaf Forests",17.81045,1870.19315,"Nertera granadensis"
10506,"Department of Risaralda, Colombia",-75.921449,5.068082,"Tropical & Subtropical Moist Broadleaf Forests",18.41611,2433.51019,"Nertera granadensis"
10557,"Mexico",-102.534989,23.950923,"Deserts & Xeric Shrublands",20.35159,756.2127,"Nertera granadensis"
10558,"Central America",-86.043803,13.211618,"Tropical & Subtropical Moist Broadleaf Forests",24.17945,2206.88518,"Nertera granadensis"
10563,"Southern South America",-65.381907,-34.697447,"Temperate Grasslands, Savannas & Shrublands",14.19024,715.79811,"Nertera granadensis"
10670,"Falkland Is.",-59.372346,-51.739824,"Temperate Grasslands, Savannas & Shrublands",6.41358,543.56319,"Nertera granadensis"
10909,"Venezuela",-66.169041,7.118817,"Tropical & Subtropical Moist Broadleaf Forests",25.746,1881.32039,"Nertera granadensis"
11107,"Chiapas, Mexico",-92.475392,16.490858,"Tropical & Subtropical Moist Broadleaf Forests",23.33494,1929.09129,"Nertera granadensis"
11118,"Michoacán, Mexico",-101.884522,19.19943,"Tropical & Subtropical Dry Broadleaf Forests",21.1241,937.65118,"Nertera granadensis"
11132,"Veracruz, Mexico",-96.378678,19.353653,"Tropical & Subtropical Moist Broadleaf Forests",23.98222,1712.98058,"Nertera granadensis"
11420,"North Coast, Australia",152.444633,-30.573727,"Temperate Broadleaf & Mixed Forests",17.5948,1226.759,"Nertera granadensis"
11423,"Northern Tablelands, Australia",151.578392,-30.459348,"Temperate Broadleaf & Mixed Forests",13.67303,925.30091,"Nertera granadensis"
11467,"Indonesia",117.284158,-2.233093,"Tropical & Subtropical Moist Broadleaf Forests",25.3549,2731.33723,"Nertera granadensis"
12053,"Region de los Rios, Chile",-72.573935,-40.066766,"Temperate Broadleaf & Mixed Forests",9.74835,1947.58677,"Nertera granadensis"
12150,"New Guinea incl. Bismarck",141.321563,-5.330344,"Tropical & Subtropical Moist Broadleaf Forests",24.13132,3035.30394,"Nertera granadensis"
12160,"Sunda shelf",104.271595,10.21699,"Tropical & Subtropical Moist Broadleaf Forests",24.95697,2214.20751,"Nertera granadensis"
12161,"Sahul shelf",135.145395,-23.820829,"Deserts & Xeric Shrublands",21.96928,716.86063,"Nertera granadensis"
12162,"Wallacea",122.789725,3.395579,"Tropical & Subtropical Moist Broadleaf Forests",25.28623,2270.0365,"Nertera granadensis"
12292,"Trinidad",-61.296447,10.423904,"Tropical & Subtropical Moist Broadleaf Forests",26.19371,1963.46124,"Nertera granadensis"
1049,"Madagascar",46.696664,-19.381883,"Tropical & Subtropical Moist Broadleaf Forests",22.92248,1386.40242,"Nervilia kotschyi"
1075,"Mayotte",45.143921,-12.823991,"Tropical & Subtropical Moist Broadleaf Forests",25.1556,1393.29024,"Nervilia kotschyi"
10040,"Kakamega Forest, Kenya",34.936331,0.229315,"Tropical & Subtropical Moist Broadleaf Forests",19.35753,1862.10283,"Nervilia kotschyi"
10059,"Chad",18.666632,15.364922,"Tropical & Subtropical Grasslands, Savannas & Shrublands",26.94846,305.98478,"Nervilia kotschyi"
10085,"Gauteng Province, South Africa",28.135335,-26.115676,"Montane Grasslands & Shrublands",16.55331,682.80949,"Nervilia kotschyi"
10089,"Mpumalanga Province, South Africa",30.207196,-25.863903,"Montane Grasslands & Shrublands",17.10187,744.93568,"Nervilia kotschyi"
10092,"Northwest Province, South Africa",25.339644,-26.32187,"Deserts & Xeric Shrublands",18.6662,514.77589,"Nervilia kotschyi"
10268,"Shimba Hills National Reserve, Kenya",39.387945,-4.257407,"Tropical & Subtropical Moist Broadleaf Forests",24.60969,1103.41208,"Nervilia kotschyi"
10594,"Benin",2.34326,9.647653,"Tropical & Subtropical Grasslands, Savannas & Shrublands",27.16574,1036.64575,"Nervilia kotschyi"
10669,"Ethiopia",39.616019,8.626141,"Tropical & Subtropical Grasslands, Savannas & Shrublands",22.87295,801.88335,"Nervilia kotschyi"
10710,"Ivory Coast",-5.555505,7.63172,"Tropical & Subtropical Grasslands, Savannas & Shrublands",26.14446,1273.00976,"Nervilia kotschyi"
10755,"Mali",-3.524352,17.350363,"Tropical & Subtropical Grasslands, Savannas & Shrublands",28.40328,288.98329,"Nervilia kotschyi"
10762,"Mozambique",35.552247,-17.260202,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23.91038,971.27741,"Nervilia kotschyi"
10881,"Tanzania",34.823404,-6.270197,"Tropical & Subtropical Grasslands, Savannas & Shrublands",22.3826,964.71863,"Nervilia kotschyi"
10890,"Togo",0.975834,8.53493,"Tropical & Subtropical Grasslands, Savannas & Shrublands",26.81528,1186.22265,"Nervilia kotschyi"
10932,"Zaïre",23.654457,-2.876231,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23.72958,1575.0639,"Nervilia kotschyi"
10934,"Zimbabwe",29.871762,-19.000007,"Tropical & Subtropical Grasslands, Savannas & Shrublands",20.58986,665.39732,"Nervilia kotschyi"
11073,"Zimbabwe W",27.73002,-19.565929,"Tropical & Subtropical Grasslands, Savannas & Shrublands",20.67082,574.55138,"Nervilia kotschyi"
11074,"Zimbabwe C",30.5995,-18.660162,"Tropical & Subtropical Grasslands, Savannas & Shrublands",18.88203,730.11084,"Nervilia kotschyi"
11075,"Zimbabwe E",32.595379,-19.218457,"Tropical & Subtropical Grasslands, Savannas & Shrublands",19.18666,822.80393,"Nervilia kotschyi"
11076,"Zimbabwe N",29.897739,-17.149255,"Tropical & Subtropical Grasslands, Savannas & Shrublands",21.26906,755.49215,"Nervilia kotschyi"
11080,"Mozambique MS",34.05928,-19.00536,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23.70692,944.37704,"Nervilia kotschyi"
11082,"Mozambique Z",36.981833,-16.655515,"Tropical & Subtropical Grasslands, Savannas & Shrublands",24.16392,1309.24331,"Nervilia kotschyi"
11083,"Mozambique N",38.018626,-13.425711,"Tropical & Subtropical Grasslands, Savannas & Shrublands",24.24018,1089.26782,"Nervilia kotschyi"
12098,"North Nigeria",8.720709,10.483125,"Tropical & Subtropical Grasslands, Savannas & Shrublands",26.73829,967.50909,"Nervilia kotschyi"
12101,"Antsiranana",49.413514,-13.869271,"Tropical & Subtropical Moist Broadleaf Forests",23.54469,1884.39479,"Nervilia kotschyi"
12103,"Mahajanga",46.68467,-16.536991,"Tropical & Subtropical Dry Broadleaf Forests",24.8785,1464.47813,"Nervilia kotschyi"
12111,"Tropical West Africa excl. Mauritania incl. Bioko and Cameroon",1.799979,12.904824,"Tropical & Subtropical Grasslands, Savannas & Shrublands",27.03626,814.69472,"Nervilia kotschyi"
345,"Hong Kong (State)",114.134965,22.381121,"Tropical & Subtropical Moist Broadleaf Forests",22.1461,2032.3544,"Nervilia plicata"
347,"Taiwan",120.968348,23.747603,"Tropical & Subtropical Moist Broadleaf Forests",19.00966,2542.25951,"Nervilia plicata"
726,"Fiji",178.505139,-17.471683,"Tropical & Subtropical Moist Broadleaf Forests",24.91072,2623.24393,"Nervilia plicata"
984,"New Caledonia",165.700102,-21.306615,"Tropical & Subtropical Moist Broadleaf Forests",22.34189,1792.21958,"Nervilia plicata"
1032,"Andaman Islands",92.785636,12.296673,"Tropical & Subtropical Moist Broadleaf Forests",26.86758,2807.00059,"Nervilia plicata"
1045,"Jawa",110.094062,-7.28518,"Tropical & Subtropical Moist Broadleaf Forests",24.69972,2417.44508,"Nervilia plicata"
1058,"Philippines",122.866213,11.73645,"Tropical & Subtropical Moist Broadleaf Forests",25.91882,2524.11894,"Nervilia plicata"
1060,"Samoa",-172.038175,-13.782736,"Tropical & Subtropical Moist Broadleaf Forests",24.69371,3480.56959,"Nervilia plicata"
1065,"Sulawesi",121.291679,-2.124234,"Tropical & Subtropical Moist Broadleaf Forests",24.44513,2165.7324,"Nervilia plicata"
1274,"Taveuni",-179.966504,-16.851632,"Tropical & Subtropical Moist Broadleaf Forests",24.23122,2887.78503,"Nervilia plicata"
1296,"Torres Strait Islands",142.319488,-10.129392,"Tropical & Subtropical Grasslands, Savannas & Shrublands",26.87875,1685.90853,"Nervilia plicata"
10019,"Cook, QLD, Australia",143.307601,-15.717073,"Tropical & Subtropical Grasslands, Savannas & Shrublands",25.74581,1216.10192,"Nervilia plicata"
10027,"North Kennedy, QLD, Australia",146.016448,-19.513225,"Tropical & Subtropical Grasslands, Savannas & Shrublands",22.64639,941.82716,"Nervilia plicata"
10028,"Port Curtis, QLD, Australia",150.523303,-23.509004,"Tropical & Subtropical Grasslands, Savannas & Shrublands",21.67707,887.17179,"Nervilia plicata"
10029,"South Kennedy, QLD, Australia",146.998468,-21.913174,"Tropical & Subtropical Grasslands, Savannas & Shrublands",22.68847,665.10393,"Nervilia plicata"
10460,"Fujian",117.990954,26.079114,"Tropical & Subtropical Moist Broadleaf Forests",18.11409,1572.42743,"Nervilia plicata"
10466,"Guangdong",113.415283,23.335449,"Tropical & Subtropical Moist Broadleaf Forests",20.99738,1747.98024,"Nervilia plicata"
10467,"Guangxi",108.787234,23.827411,"Tropical & Subtropical Moist Broadleaf Forests",19.94268,1547.07177,"Nervilia plicata"
10470,"Sichuan",102.709964,30.615754,"Montane Grasslands & Shrublands",7.44414,856.53643,"Nervilia plicata"
10472,"Yunnan",101.489402,24.976003,"Tropical & Subtropical Moist Broadleaf Forests",15.1343,1099.06258,"Nervilia plicata"
10475,"Gansu",100.933874,37.820789,"Deserts & Xeric Shrublands",5.08455,307.31562,"Nervilia plicata"
10539,"Indo-China",100.967002,17.674784,"Tropical & Subtropical Moist Broadleaf Forests",24.37489,1778.02945,"Nervilia plicata"
10541,"Papuasia",142.081855,-5.438902,"Tropical & Subtropical Moist Broadleaf Forests",24.14073,3050.39828,"Nervilia plicata"
10542,"Australia",134.49059,-25.73253,"Deserts & Xeric Shrublands",21.75157,479.63945,"Nervilia plicata"
10732,"Laos",103.763413,18.502443,"Tropical & Subtropical Moist Broadleaf Forests",23.08287,1855.91231,"Nervilia plicata"
10757,"Malaya",102.1784,4.028258,"Tropical & Subtropical Moist Broadleaf Forests",25.96023,2543.521,"Nervilia plicata"
10778,"Myanmar",96.508829,21.140424,"Tropical & Subtropical Moist Broadleaf Forests",23.17651,2016.18254,"Nervilia plicata"
10801,"Northern Territory",133.365214,-19.414283,"Deserts & Xeric Shrublands",25.0498,572.24459,"Nervilia plicata"
10888,"Thailand",101.014908,15.119897,"Tropical & Subtropical Moist Broadleaf Forests",26.28045,1403.71737,"Nervilia plicata"
11390,"Malaysian Peninsular, excl. Singapore",102.16313,4.044219,"Tropical & Subtropical Moist Broadleaf Forests",25.96182,2542.53966,"Nervilia plicata"
11442,"Bhutan",90.427125,27.419238,"Temperate Broadleaf & Mixed Forests",9.80481,1359.73422,"Nervilia plicata"
11467,"Indonesia",117.284158,-2.233093,"Tropical & Subtropical Moist Broadleaf Forests",25.3549,2731.33723,"Nervilia plicata"
11473,"Malaysia",109.704835,3.79396,"Tropical & Subtropical Moist Broadleaf Forests",25.8576,2882.32469,"Nervilia plicata"
11482,"Papua New Guinea",145.252318,-6.477287,"Tropical & Subtropical Moist Broadleaf Forests",23.66132,2995.07763,"Nervilia plicata"
11599,"Aneityum, Vanuatu",169.821815,-20.190607,"Tropical & Subtropical Moist Broadleaf Forests",23.52208,2318.82667,"Nervilia plicata"
11607,"TerraGrande, New Caledonia",165.492509,-21.326703,"Tropical & Subtropical Moist Broadleaf Forests",22.23377,1833.48742,"Nervilia plicata"
11624,"Savai'i, Samoa",-172.447131,-13.62081,"Tropical & Subtropical Moist Broadleaf Forests",24.2138,3451.44279,"Nervilia plicata"
12150,"New Guinea incl. Bismarck",141.321563,-5.330344,"Tropical & Subtropical Moist Broadleaf Forests",24.13132,3035.30394,"Nervilia plicata"
12151,"Indonesian New Guinea",137.266259,-4.072013,"Tropical & Subtropical Moist Broadleaf Forests",24.68022,3087.75581,"Nervilia plicata"
12152,"Papua New Guinea",145.044042,-6.485402,"Tropical & Subtropical Moist Broadleaf Forests",23.62834,2987.24035,"Nervilia plicata"
12160,"Sunda shelf",104.271595,10.21699,"Tropical & Subtropical Moist Broadleaf Forests",24.95697,2214.20751,"Nervilia plicata"
12161,"Sahul shelf",135.145395,-23.820829,"Deserts & Xeric Shrublands",21.96928,716.86063,"Nervilia plicata"
12162,"Wallacea",122.789725,3.395579,"Tropical & Subtropical Moist Broadleaf Forests",25.28623,2270.0365,"Nervilia plicata"
12164,"Arnhem Land, Australia",133.636708,-14.384445,"Tropical & Subtropical Grasslands, Savannas & Shrublands",27.03972,1090.03026,"Nervilia plicata"
12165,"Atherton Plateau, Australia",145.72888,-17.426971,"Tropical & Subtropical Moist Broadleaf Forests",22.8326,2322.52139,"Nervilia plicata"
12166,"Cape York Peninsula, Australia",143.227482,-16.113105,"Tropical & Subtropical Grasslands, Savannas & Shrublands",25.65952,1112.38244,"Nervilia plicata"
12170,"Eastern Queensland, Australia",150.092665,-24.136791,"Tropical & Subtropical Grasslands, Savannas & Shrublands",21.10517,844.10979,"Nervilia plicata"
10571,"Alabama",-86.829068,32.793899,"Temperate Grasslands, Savannas & Shrublands",17.0826,1458.61076,"Neviusia alabamensis"
10582,"Arkansas",-92.442357,34.900843,"Temperate Broadleaf & Mixed Forests",15.81211,1275.84957,"Neviusia alabamensis"
10680,"Georgia",-83.446678,32.65409,"Temperate Grasslands, Savannas & Shrublands",17.5602,1287.53655,"Neviusia alabamensis"
10768,"Mississippi",-89.673271,32.755826,"Temperate Grasslands, Savannas & Shrublands",17.36639,1477.52469,"Neviusia alabamensis"
10769,"Missouri",-92.490496,38.374379,"Temperate Grasslands, Savannas & Shrublands",12.57132,1048.02334,"Neviusia alabamensis"
10886,"Tennessee",-86.347529,35.851052,"Temperate Broadleaf & Mixed Forests",14.11367,1359.77647,"Neviusia alabamensis"
12094,"North America",-92.01606,58.885739,"Boreal Forests/Taiga",-4.27999,556.19186,"Neviusia alabamensis"
12594,"Pamir-Alai",69.997683,38.986712,"Temperate Grasslands, Savannas & Shrublands",5.82074,429.34986,"Nigella bucharica"
552,"Menorca",4.07369,39.960245,"Mediterranean Forests, Woodlands & Scrub",16.71438,579.26416,"Nigella hispanica"
738,"Sicily",14.155497,37.587635,"Mediterranean Forests, Woodlands & Scrub",15.99981,520.98221,"Nigella hispanica"
1033,"Baleares",2.910202,39.572706,"Mediterranean Forests, Woodlands & Scrub",16.41952,578.39125,"Nigella hispanica"
10071,"Spain mainland",-3.553951,40.390648,"Mediterranean Forests, Woodlands & Scrub",13.1964,632.36368,"Nigella hispanica"
10072,"Portugal mainland",-7.963009,39.68612,"Mediterranean Forests, Woodlands & Scrub",14.94751,901.44156,"Nigella hispanica"
10574,"Algeria",2.632362,28.163355,"Deserts & Xeric Shrublands",23.15381,79.65991,"Nigella hispanica"
10675,"France incl. Channel Islands and Monaco excl. Corse",2.44973,46.632353,"Temperate Broadleaf & Mixed Forests",10.70229,849.89313,"Nigella hispanica"
10761,"Morocco",-6.317546,31.884132,"Mediterranean Forests, Woodlands & Scrub",17.14373,296.4395,"Nigella hispanica"
10897,"Tunisia",9.561556,34.111243,"Mediterranean Forests, Woodlands & Scrub",19.91176,233.62723,"Nigella hispanica"
12066,"France excl. Corse",2.456035,46.625369,"Temperate Broadleaf & Mixed Forests",10.70401,849.96439,"Nigella hispanica"
12071,"Spain mainland incl. Gibraltar and Andorra",-3.549384,40.39244,"Mediterranean Forests, Woodlands & Scrub",13.1884,633.0367,"Nigella hispanica"
1041,"East Aegean Islands",26.801856,37.787132,"Mediterranean Forests, Woodlands & Scrub",16.74125,659.15424,"Nigella orientalis"
10002,"Jordan",36.788884,31.249261,"Deserts & Xeric Shrublands",18.58932,107.80044,"Nigella orientalis"
10410,"Sterea Ellas, Greece",22.435462,38.517009,"Mediterranean Forests, Woodlands & Scrub",14.36752,695.28668,"Nigella orientalis"
10608,"Bulgaria",25.231377,42.761353,"Temperate Broadleaf & Mixed Forests",10.53092,591.27509,"Nigella orientalis"
10688,"Greece excl. Crete and East Aegean",22.674575,39.367238,"Mediterranean Forests, Woodlands & Scrub",13.49893,661.61636,"Nigella orientalis"
10734,"Lebanon-Syria",38.372554,34.957442,"Temperate Grasslands, Savannas & Shrublands",17.98399,281.72293,"Nigella orientalis"
10784,"North Caucasus",42.862178,44.343803,"Temperate Grasslands, Savannas & Shrublands",9.18234,630.01008,"Nigella orientalis"
10896,"Turkey-in-Europe",27.299642,41.261199,"Temperate Broadleaf & Mixed Forests",13.35277,629.14602,"Nigella orientalis"
11438,"Armenia",44.938233,40.293585,"Temperate Broadleaf & Mixed Forests",6.33603,512.92381,"Nigella orientalis"
11439,"Azerbaijan",47.529253,40.287744,"Deserts & Xeric Shrublands",11.93142,456.86451,"Nigella orientalis"
11460,"Georgia",43.519303,42.176975,"Temperate Broadleaf & Mixed Forests",7.94864,1089.81136,"Nigella orientalis"
11491,"Syria",38.532432,35.028042,"Temperate Grasslands, Savannas & Shrublands",18.14664,250.03642,"Nigella orientalis"
11930,"Nakhichevanskii",45.524206,39.34076,"Temperate Grasslands, Savannas & Shrublands",9.52046,358.7941,"Nigella orientalis"
12061,"Azerbaijan excl. Nakhichevan",47.661482,40.352398,"Deserts & Xeric Shrublands",12.04881,464.51819,"Nigella orientalis"
12062,"Greek East Aegean Islands",26.814526,37.767835,"Mediterranean Forests, Woodlands & Scrub",16.75861,659.82838,"Nigella orientalis"
12069,"Georgia excl. Abkhazia and Ajaria",43.949078,42.059934,"Temperate Broadleaf & Mixed Forests",7.94296,1000.11133,"Nigella orientalis"
12075,"Turkey excl. East Agean Islands",35.176624,39.059963,"Temperate Broadleaf & Mixed Forests",10.67716,594.88809,"Nigella orientalis"
12076,"Asiatic Turkey excl. East Agean Islands",35.433273,38.988182,"Temperate Broadleaf & Mixed Forests",10.58973,593.7723,"Nigella orientalis"
12622,"Eastern Transcaucasia",46.70459,40.877785,"Deserts & Xeric Shrublands",10.51786,543.82391,"Nigella orientalis"
1044,"Japan",138.012255,37.599417,"Temperate Broadleaf & Mixed Forests",10.68275,1626.45776,"Nipponanthemum nipponicum"
1086,"Honshu",137.977928,36.652266,"Temperate Broadleaf & Mixed Forests",11.48297,1655.01522,"Nipponanthemum nipponicum"
12404,"Aji-shima",138.338023,38.201218,"Temperate Broadleaf & Mixed Forests",11.64374,1138.36103,"Nipponanthemum nipponicum"
12407,"O-shima, Mayagi",141.619996,38.860102,"Temperate Broadleaf & Mixed Forests",11.27307,1298.81648,"Nipponanthemum nipponicum"
12544,"Japan (incl. some south Kuril Islands)",138.08606,37.63719,"Temperate Broadleaf & Mixed Forests",10.64575,1622.26375,"Nipponanthemum nipponicum"
10015,"Region Rhône-Alpes, France",5.343218,45.439753,"Temperate Broadleaf & Mixed Forests",8.97614,1064.59497,"Noccaea montana"
10056,"Switzerland",8.234912,46.802802,"Temperate Conifer Forests",5.31445,1251.33546,"Noccaea montana"
10104,"Haute-Garonne, France",1.162563,43.366501,"Temperate Broadleaf & Mixed Forests",12.30159,879.9702,"Noccaea montana"
10224,"Black Canyon of the Gunnison National Park, USA",-107.670036,38.545877,"Deserts & Xeric Shrublands",5.88147,348.09173,"Noccaea montana"
10264,"Yellowstone National Park, USA",-110.547165,44.596202,"Temperate Conifer Forests",0.92853,651.70046,"Noccaea montana"
10327,"Papuk Nature Park, Croatia",17.681073,45.510148,"Temperate Broadleaf & Mixed Forests",9.6443,878.00032,"Noccaea montana"
10589,"Austria incl. Liechtenstein",14.130495,47.592048,"Temperate Conifer Forests",6.2733,1068.19956,"Noccaea montana"
10596,"Belgium incl. Luxembourg",4.773153,50.576268,"Temperate Broadleaf & Mixed Forests",9.55837,847.32095,"Noccaea montana"
10675,"France incl. Channel Islands and Monaco excl. Corse",2.44973,46.632353,"Temperate Broadleaf & Mixed Forests",10.70229,849.89313,"Noccaea montana"
10681,"Germany",10.39233,51.110152,"Temperate Broadleaf & Mixed Forests",8.57657,779.48554,"Noccaea montana"
10698,"Hungary",19.413515,47.166517,"Temperate Broadleaf & Mixed Forests",10.22721,568.13066,"Noccaea montana"
10709,"Italy excl. Sardinia and Sicily",12.155074,43.525573,"Mediterranean Forests, Woodlands & Scrub",11.55104,836.64162,"Noccaea montana"
10930,"Yugoslavia",18.724339,44.160241,"Temperate Broadleaf & Mixed Forests",9.82514,907.19853,"Noccaea montana"
10960,"Czech Republic",15.332125,49.73913,"Temperate Broadleaf & Mixed Forests",7.58212,650.58436,"Noccaea montana"
10961,"Croatia",16.390939,45.0272,"Temperate Broadleaf & Mixed Forests",11.02759,976.94231,"Noccaea montana"
11030,"Piemonte Province, Italy",7.92638,45.061542,"Temperate Conifer Forests",9.42264,899.9612,"Noccaea montana"
11033,"Veneto Province, Italy",11.845799,45.661798,"Temperate Broadleaf & Mixed Forests",11.00603,866.04869,"Noccaea montana"
